"data","KWh","ora","ora_bis","luce","apertura"
2019-09-03,24.3,134500,"13:45:00",1,1
2019-09-03,24,140000,"14:00:00",1,1
2019-09-03,24.45,141500,"14:15:00",1,1
2019-09-03,24.45,143000,"14:30:00",1,1
2019-09-03,25.35,144500,"14:45:00",1,1
2019-09-03,24.6,150000,"15:00:00",1,1
2019-09-03,24.6,151500,"15:15:00",1,1
2019-09-03,24.75,153000,"15:30:00",1,1
2019-09-03,24.75,154500,"15:45:00",1,1
2019-09-03,24.6,160000,"16:00:00",1,1
2019-09-03,24.6,161500,"16:15:00",1,1
2019-09-03,24.75,163000,"16:30:00",1,1
2019-09-03,24.6,164500,"16:45:00",1,1
2019-09-03,24.15,170000,"17:00:00",1,1
2019-09-03,24,171500,"17:15:00",1,1
2019-09-03,23.85,173000,"17:30:00",1,1
2019-09-03,23.85,174500,"17:45:00",1,1
2019-09-03,23.7,180000,"18:00:00",1,1
2019-09-03,24,181500,"18:15:00",1,1
2019-09-03,23.25,183000,"18:30:00",1,1
2019-09-03,23.25,184500,"18:45:00",1,1
2019-09-03,23.1,190000,"19:00:00",1,1
2019-09-03,22.95,191500,"19:15:00",1,1
2019-09-03,23.1,193000,"19:30:00",1,1
2019-09-03,23.25,194500,"19:45:00",1,1
2019-09-03,22.8,2e+05,"20:00:00",1,1
2019-09-03,22.65,201500,"20:15:00",0,1
2019-09-03,22.65,203000,"20:30:00",0,1
2019-09-03,23.1,204500,"20:45:00",0,0
2019-09-03,22.65,210000,"21:00:00",0,0
2019-09-03,22.5,211500,"21:15:00",0,0
2019-09-03,23.4,213000,"21:30:00",0,0
2019-09-03,22.65,214500,"21:45:00",0,0
2019-09-03,22.95,220000,"22:00:00",0,0
2019-09-03,22.8,221500,"22:15:00",0,0
2019-09-03,22.65,223000,"22:30:00",0,0
2019-09-03,22.95,224500,"22:45:00",0,0
2019-09-03,22.65,230000,"23:00:00",0,0
2019-09-03,22.5,231500,"23:15:00",0,0
2019-09-03,22.35,233000,"23:30:00",0,0
2019-09-03,22.8,234500,"23:45:00",0,0
2019-09-04,22.8,0,"00:00:00",0,0
2019-09-04,22.8,1500,"00:15:00",0,0
2019-09-04,22.5,3000,"00:30:00",0,0
2019-09-04,22.35,4500,"00:45:00",0,0
2019-09-04,22.2,10000,"01:00:00",0,0
2019-09-04,22.2,11500,"01:15:00",0,0
2019-09-04,22.5,13000,"01:30:00",0,0
2019-09-04,22.2,14500,"01:45:00",0,0
2019-09-04,22.5,20000,"02:00:00",0,0
2019-09-04,22.2,21500,"02:15:00",0,0
2019-09-04,22.2,23000,"02:30:00",0,0
2019-09-04,22.35,24500,"02:45:00",0,0
2019-09-04,22.05,30000,"03:00:00",0,0
2019-09-04,21.9,31500,"03:15:00",0,0
2019-09-04,22.5,33000,"03:30:00",0,0
2019-09-04,22.05,34500,"03:45:00",0,0
2019-09-04,22.05,40000,"04:00:00",0,0
2019-09-04,21.75,41500,"04:15:00",0,0
2019-09-04,21.9,43000,"04:30:00",0,0
2019-09-04,21.9,44500,"04:45:00",0,0
2019-09-04,21.9,50000,"05:00:00",0,0
2019-09-04,22.35,51500,"05:15:00",0,0
2019-09-04,21.75,53000,"05:30:00",0,0
2019-09-04,21.9,54500,"05:45:00",0,0
2019-09-04,22.05,60000,"06:00:00",0,0
2019-09-04,21.9,61500,"06:15:00",0,0
2019-09-04,21.9,63000,"06:30:00",0,0
2019-09-04,22.35,64500,"06:45:00",0,0
2019-09-04,22.95,70000,"07:00:00",1,0
2019-09-04,22.05,71500,"07:15:00",1,0
2019-09-04,22.2,73000,"07:30:00",1,1
2019-09-04,22.65,74500,"07:45:00",1,1
2019-09-04,22.65,80000,"08:00:00",1,1
2019-09-04,23.7,81500,"08:15:00",1,1
2019-09-04,23.55,83000,"08:30:00",1,1
2019-09-04,24.75,84500,"08:45:00",1,1
2019-09-04,24,90000,"09:00:00",1,1
2019-09-04,24.45,91500,"09:15:00",1,1
2019-09-04,24.45,93000,"09:30:00",1,1
2019-09-04,24.15,94500,"09:45:00",1,1
2019-09-04,24.45,1e+05,"10:00:00",1,1
2019-09-04,24.75,101500,"10:15:00",1,1
2019-09-04,25.35,103000,"10:30:00",1,1
2019-09-04,25.2,104500,"10:45:00",1,1
2019-09-04,24.75,110000,"11:00:00",1,1
2019-09-04,25.05,111500,"11:15:00",1,1
2019-09-04,24.6,113000,"11:30:00",1,1
2019-09-04,24.6,114500,"11:45:00",1,1
2019-09-04,24.75,120000,"12:00:00",1,1
2019-09-04,25.05,121500,"12:15:00",1,1
2019-09-04,24.6,123000,"12:30:00",1,1
2019-09-04,24.6,124500,"12:45:00",1,1
2019-09-04,24.9,130000,"13:00:00",1,1
2019-09-04,24.6,131500,"13:15:00",1,1
2019-09-04,24.75,133000,"13:30:00",1,1
2019-09-04,24.9,134500,"13:45:00",1,1
2019-09-04,25.05,140000,"14:00:00",1,1
2019-09-04,25.05,141500,"14:15:00",1,1
2019-09-04,24.9,143000,"14:30:00",1,1
2019-09-04,24.9,144500,"14:45:00",1,1
2019-09-04,24.9,150000,"15:00:00",1,1
2019-09-04,24.9,151500,"15:15:00",1,1
2019-09-04,25.05,153000,"15:30:00",1,1
2019-09-04,25.35,154500,"15:45:00",1,1
2019-09-04,25.05,160000,"16:00:00",1,1
2019-09-04,25.05,161500,"16:15:00",1,1
2019-09-04,24.75,163000,"16:30:00",1,1
2019-09-04,25.5,164500,"16:45:00",1,1
2019-09-04,24.9,170000,"17:00:00",1,1
2019-09-04,24.45,171500,"17:15:00",1,1
2019-09-04,24.45,173000,"17:30:00",1,1
2019-09-04,24.3,174500,"17:45:00",1,1
2019-09-04,24.6,180000,"18:00:00",1,1
2019-09-04,23.85,181500,"18:15:00",1,1
2019-09-04,23.7,183000,"18:30:00",1,1
2019-09-04,23.55,184500,"18:45:00",1,1
2019-09-04,23.1,190000,"19:00:00",1,1
2019-09-04,23.4,191500,"19:15:00",1,1
2019-09-04,22.95,193000,"19:30:00",1,1
2019-09-04,22.95,194500,"19:45:00",1,1
2019-09-04,23.25,2e+05,"20:00:00",0,1
2019-09-04,22.65,201500,"20:15:00",0,1
2019-09-04,22.8,203000,"20:30:00",0,1
2019-09-04,22.8,204500,"20:45:00",0,0
2019-09-04,22.65,210000,"21:00:00",0,0
2019-09-04,22.8,211500,"21:15:00",0,0
2019-09-04,22.5,213000,"21:30:00",0,0
2019-09-04,22.95,214500,"21:45:00",0,0
2019-09-04,22.65,220000,"22:00:00",0,0
2019-09-04,22.5,221500,"22:15:00",0,0
2019-09-04,22.35,223000,"22:30:00",0,0
2019-09-04,22.2,224500,"22:45:00",0,0
2019-09-04,22.65,230000,"23:00:00",0,0
2019-09-04,22.2,231500,"23:15:00",0,0
2019-09-04,22.8,233000,"23:30:00",0,0
2019-09-04,22.5,234500,"23:45:00",0,0
2019-09-05,22.2,0,"00:00:00",0,0
2019-09-05,22.2,1500,"00:15:00",0,0
2019-09-05,22.2,3000,"00:30:00",0,0
2019-09-05,22.65,4500,"00:45:00",0,0
2019-09-05,22.5,10000,"01:00:00",0,0
2019-09-05,22.95,11500,"01:15:00",0,0
2019-09-05,22.2,13000,"01:30:00",0,0
2019-09-05,22.35,14500,"01:45:00",0,0
2019-09-05,22.2,20000,"02:00:00",0,0
2019-09-05,21.9,21500,"02:15:00",0,0
2019-09-05,22.05,23000,"02:30:00",0,0
2019-09-05,23.1,24500,"02:45:00",0,0
2019-09-05,22.5,30000,"03:00:00",0,0
2019-09-05,22.2,31500,"03:15:00",0,0
2019-09-05,21.9,33000,"03:30:00",0,0
2019-09-05,22.05,34500,"03:45:00",0,0
2019-09-05,21.9,40000,"04:00:00",0,0
2019-09-05,21.9,41500,"04:15:00",0,0
2019-09-05,22.35,43000,"04:30:00",0,0
2019-09-05,21.9,44500,"04:45:00",0,0
2019-09-05,21.75,50000,"05:00:00",0,0
2019-09-05,21.75,51500,"05:15:00",0,0
2019-09-05,21.6,53000,"05:30:00",0,0
2019-09-05,21.75,54500,"05:45:00",0,0
2019-09-05,21.9,60000,"06:00:00",0,0
2019-09-05,22.5,61500,"06:15:00",0,0
2019-09-05,21.9,63000,"06:30:00",0,0
2019-09-05,21.9,64500,"06:45:00",0,0
2019-09-05,21.9,70000,"07:00:00",1,0
2019-09-05,22.05,71500,"07:15:00",1,0
2019-09-05,22.2,73000,"07:30:00",1,1
2019-09-05,23.25,74500,"07:45:00",1,1
2019-09-05,22.95,80000,"08:00:00",1,1
2019-09-05,22.8,81500,"08:15:00",1,1
2019-09-05,22.95,83000,"08:30:00",1,1
2019-09-05,23.4,84500,"08:45:00",1,1
2019-09-05,23.55,90000,"09:00:00",1,1
2019-09-05,23.7,91500,"09:15:00",1,1
2019-09-05,24,93000,"09:30:00",1,1
2019-09-05,23.85,94500,"09:45:00",1,1
2019-09-05,24.15,1e+05,"10:00:00",1,1
2019-09-05,23.85,101500,"10:15:00",1,1
2019-09-05,24,103000,"10:30:00",1,1
2019-09-05,24.45,104500,"10:45:00",1,1
2019-09-05,24.3,110000,"11:00:00",1,1
2019-09-05,24.45,111500,"11:15:00",1,1
2019-09-05,24.3,113000,"11:30:00",1,1
2019-09-05,24.6,114500,"11:45:00",1,1
2019-09-05,24.6,120000,"12:00:00",1,1
2019-09-05,24,121500,"12:15:00",1,1
2019-09-05,24.45,123000,"12:30:00",1,1
2019-09-05,24,124500,"12:45:00",1,1
2019-09-05,23.85,130000,"13:00:00",1,1
2019-09-05,24.15,131500,"13:15:00",1,1
2019-09-05,24,133000,"13:30:00",1,1
2019-09-05,24,134500,"13:45:00",1,1
2019-09-05,24.9,140000,"14:00:00",1,1
2019-09-05,25.05,141500,"14:15:00",1,1
2019-09-05,24.45,143000,"14:30:00",1,1
2019-09-05,24.45,144500,"14:45:00",1,1
2019-09-05,24.3,150000,"15:00:00",1,1
2019-09-05,24.45,151500,"15:15:00",1,1
2019-09-05,24.3,153000,"15:30:00",1,1
2019-09-05,24.3,154500,"15:45:00",1,1
2019-09-05,24.75,160000,"16:00:00",1,1
2019-09-05,24.15,161500,"16:15:00",1,1
2019-09-05,24,163000,"16:30:00",1,1
2019-09-05,24.15,164500,"16:45:00",1,1
2019-09-05,23.85,170000,"17:00:00",1,1
2019-09-05,24,171500,"17:15:00",1,1
2019-09-05,23.55,173000,"17:30:00",1,1
2019-09-05,24.3,174500,"17:45:00",1,1
2019-09-05,23.7,180000,"18:00:00",1,1
2019-09-05,23.4,181500,"18:15:00",1,1
2019-09-05,23.4,183000,"18:30:00",1,1
2019-09-05,23.4,184500,"18:45:00",1,1
2019-09-05,23.25,190000,"19:00:00",1,1
2019-09-05,23.4,191500,"19:15:00",1,1
2019-09-05,22.5,193000,"19:30:00",1,1
2019-09-05,22.65,194500,"19:45:00",1,1
2019-09-05,22.2,2e+05,"20:00:00",0,1
2019-09-05,22.2,201500,"20:15:00",0,1
2019-09-05,22.2,203000,"20:30:00",0,1
2019-09-05,22.8,204500,"20:45:00",0,0
2019-09-05,22.5,210000,"21:00:00",0,0
2019-09-05,22.05,211500,"21:15:00",0,0
2019-09-05,21.9,213000,"21:30:00",0,0
2019-09-05,21.75,214500,"21:45:00",0,0
2019-09-05,21.15,220000,"22:00:00",0,0
2019-09-05,20.25,221500,"22:15:00",0,0
2019-09-05,21,223000,"22:30:00",0,0
2019-09-05,20.55,224500,"22:45:00",0,0
2019-09-05,20.4,230000,"23:00:00",0,0
2019-09-05,20.7,231500,"23:15:00",0,0
2019-09-05,20.7,233000,"23:30:00",0,0
2019-09-05,20.25,234500,"23:45:00",0,0
2019-09-06,20.55,0,"00:00:00",0,0
2019-09-06,20.55,1500,"00:15:00",0,0
2019-09-06,20.1,3000,"00:30:00",0,0
2019-09-06,20.4,4500,"00:45:00",0,0
2019-09-06,20.25,10000,"01:00:00",0,0
2019-09-06,20.25,11500,"01:15:00",0,0
2019-09-06,20.4,13000,"01:30:00",0,0
2019-09-06,20.55,14500,"01:45:00",0,0
2019-09-06,20.25,20000,"02:00:00",0,0
2019-09-06,19.8,21500,"02:15:00",0,0
2019-09-06,19.95,23000,"02:30:00",0,0
2019-09-06,19.95,24500,"02:45:00",0,0
2019-09-06,20.1,30000,"03:00:00",0,0
2019-09-06,20.1,31500,"03:15:00",0,0
2019-09-06,20.55,33000,"03:30:00",0,0
2019-09-06,20.25,34500,"03:45:00",0,0
2019-09-06,20.4,40000,"04:00:00",0,0
2019-09-06,20.1,41500,"04:15:00",0,0
2019-09-06,20.25,43000,"04:30:00",0,0
2019-09-06,20.85,44500,"04:45:00",0,0
2019-09-06,20.25,50000,"05:00:00",0,0
2019-09-06,20.25,51500,"05:15:00",0,0
2019-09-06,20.4,53000,"05:30:00",0,0
2019-09-06,20.4,54500,"05:45:00",0,0
2019-09-06,20.85,60000,"06:00:00",0,0
2019-09-06,20.7,61500,"06:15:00",0,0
2019-09-06,20.7,63000,"06:30:00",0,0
2019-09-06,20.55,64500,"06:45:00",0,0
2019-09-06,20.55,70000,"07:00:00",1,0
2019-09-06,20.7,71500,"07:15:00",1,0
2019-09-06,20.85,73000,"07:30:00",1,1
2019-09-06,20.7,74500,"07:45:00",1,1
2019-09-06,20.85,80000,"08:00:00",1,1
2019-09-06,21.45,81500,"08:15:00",1,1
2019-09-06,21.3,83000,"08:30:00",1,1
2019-09-06,21.75,84500,"08:45:00",1,1
2019-09-06,21.6,90000,"09:00:00",1,1
2019-09-06,22.2,91500,"09:15:00",1,1
2019-09-06,22.35,93000,"09:30:00",1,1
2019-09-06,22.95,94500,"09:45:00",1,1
2019-09-06,23.1,1e+05,"10:00:00",1,1
2019-09-06,23.1,101500,"10:15:00",1,1
2019-09-06,23.25,103000,"10:30:00",1,1
2019-09-06,22.95,104500,"10:45:00",1,1
2019-09-06,23.25,110000,"11:00:00",1,1
2019-09-06,23.25,111500,"11:15:00",1,1
2019-09-06,23.55,113000,"11:30:00",1,1
2019-09-06,22.95,114500,"11:45:00",1,1
2019-09-06,21.75,120000,"12:00:00",1,1
2019-09-06,21.45,121500,"12:15:00",1,1
2019-09-06,22.65,123000,"12:30:00",1,1
2019-09-06,21.9,124500,"12:45:00",1,1
2019-09-06,22.35,130000,"13:00:00",1,1
2019-09-06,22.2,131500,"13:15:00",1,1
2019-09-06,21.9,133000,"13:30:00",1,1
2019-09-06,22.5,134500,"13:45:00",1,1
2019-09-06,22.2,140000,"14:00:00",1,1
2019-09-06,22.35,141500,"14:15:00",1,1
2019-09-06,22.05,143000,"14:30:00",1,1
2019-09-06,23.1,144500,"14:45:00",1,1
2019-09-06,23.1,150000,"15:00:00",1,1
2019-09-06,22.05,151500,"15:15:00",1,1
2019-09-06,21.75,153000,"15:30:00",1,1
2019-09-06,21.9,154500,"15:45:00",1,1
2019-09-06,22.2,160000,"16:00:00",1,1
2019-09-06,21.6,161500,"16:15:00",1,1
2019-09-06,21.9,163000,"16:30:00",1,1
2019-09-06,21.45,164500,"16:45:00",1,1
2019-09-06,21.15,170000,"17:00:00",1,1
2019-09-06,21.3,171500,"17:15:00",1,1
2019-09-06,20.55,173000,"17:30:00",1,1
2019-09-06,20.55,174500,"17:45:00",1,1
2019-09-06,20.4,180000,"18:00:00",1,1
2019-09-06,20.25,181500,"18:15:00",1,1
2019-09-06,19.8,183000,"18:30:00",1,1
2019-09-06,19.5,184500,"18:45:00",1,1
2019-09-06,19.8,190000,"19:00:00",1,1
2019-09-06,19.5,191500,"19:15:00",1,1
2019-09-06,19.5,193000,"19:30:00",1,1
2019-09-06,19.05,194500,"19:45:00",1,1
2019-09-06,19.65,2e+05,"20:00:00",0,1
2019-09-06,19.35,201500,"20:15:00",0,1
2019-09-06,19.2,203000,"20:30:00",0,1
2019-09-06,19.05,204500,"20:45:00",0,0
2019-09-06,19.2,210000,"21:00:00",0,0
2019-09-06,19.2,211500,"21:15:00",0,0
2019-09-06,19.2,213000,"21:30:00",0,0
2019-09-06,19.65,214500,"21:45:00",0,0
2019-09-06,19.35,220000,"22:00:00",0,0
2019-09-06,19.05,221500,"22:15:00",0,0
2019-09-06,19.05,223000,"22:30:00",0,0
2019-09-06,18.75,224500,"22:45:00",0,0
2019-09-06,19.65,230000,"23:00:00",0,0
2019-09-06,19.2,231500,"23:15:00",0,0
2019-09-06,19.05,233000,"23:30:00",0,0
2019-09-06,19.2,234500,"23:45:00",0,0
2019-09-07,19.5,0,"00:00:00",0,0
2019-09-07,19.05,1500,"00:15:00",0,0
2019-09-07,19.5,3000,"00:30:00",0,0
2019-09-07,19.2,4500,"00:45:00",0,0
2019-09-07,19.05,10000,"01:00:00",0,0
2019-09-07,19.2,11500,"01:15:00",0,0
2019-09-07,19.05,13000,"01:30:00",0,0
2019-09-07,18.9,14500,"01:45:00",0,0
2019-09-07,18.9,20000,"02:00:00",0,0
2019-09-07,19.5,21500,"02:15:00",0,0
2019-09-07,18.9,23000,"02:30:00",0,0
2019-09-07,18.9,24500,"02:45:00",0,0
2019-09-07,18.9,30000,"03:00:00",0,0
2019-09-07,19.35,31500,"03:15:00",0,0
2019-09-07,19.05,33000,"03:30:00",0,0
2019-09-07,19.05,34500,"03:45:00",0,0
2019-09-07,19.05,40000,"04:00:00",0,0
2019-09-07,18.9,41500,"04:15:00",0,0
2019-09-07,18.9,43000,"04:30:00",0,0
2019-09-07,18.9,44500,"04:45:00",0,0
2019-09-07,18.3,50000,"05:00:00",0,0
2019-09-07,18,51500,"05:15:00",0,0
2019-09-07,18.3,53000,"05:30:00",0,0
2019-09-07,18.3,54500,"05:45:00",0,0
2019-09-07,18.9,60000,"06:00:00",0,0
2019-09-07,18.75,61500,"06:15:00",0,0
2019-09-07,18.75,63000,"06:30:00",0,0
2019-09-07,18.9,64500,"06:45:00",0,0
2019-09-07,18.9,70000,"07:00:00",1,0
2019-09-07,19.65,71500,"07:15:00",1,0
2019-09-07,19.05,73000,"07:30:00",1,1
2019-09-07,19.05,74500,"07:45:00",1,1
2019-09-07,18.75,80000,"08:00:00",1,1
2019-09-07,19.2,81500,"08:15:00",1,1
2019-09-07,19.35,83000,"08:30:00",1,1
2019-09-07,20.25,84500,"08:45:00",1,1
2019-09-07,19.65,90000,"09:00:00",1,1
2019-09-07,19.2,91500,"09:15:00",1,1
2019-09-07,19.2,93000,"09:30:00",1,1
2019-09-07,19.8,94500,"09:45:00",1,1
2019-09-07,19.2,1e+05,"10:00:00",1,1
2019-09-07,19.95,101500,"10:15:00",1,1
2019-09-07,20.1,103000,"10:30:00",1,1
2019-09-07,19.05,104500,"10:45:00",1,1
2019-09-07,19.05,110000,"11:00:00",1,1
2019-09-07,19.5,111500,"11:15:00",1,1
2019-09-07,19.65,113000,"11:30:00",1,1
2019-09-07,21,114500,"11:45:00",1,1
2019-09-07,20.4,120000,"12:00:00",1,1
2019-09-07,19.95,121500,"12:15:00",1,1
2019-09-07,20.7,123000,"12:30:00",1,1
2019-09-07,19.65,124500,"12:45:00",1,1
2019-09-07,19.05,130000,"13:00:00",1,1
2019-09-07,19.5,131500,"13:15:00",1,1
2019-09-07,19.2,133000,"13:30:00",1,1
2019-09-07,19.65,134500,"13:45:00",1,1
2019-09-07,20.85,140000,"14:00:00",1,1
2019-09-07,21,141500,"14:15:00",1,1
2019-09-07,21.3,143000,"14:30:00",1,1
2019-09-07,21.3,144500,"14:45:00",1,1
2019-09-07,20.25,150000,"15:00:00",1,1
2019-09-07,19.95,151500,"15:15:00",1,1
2019-09-07,21.45,153000,"15:30:00",1,1
2019-09-07,21.45,154500,"15:45:00",1,1
2019-09-07,21.6,160000,"16:00:00",1,1
2019-09-07,21.45,161500,"16:15:00",1,1
2019-09-07,21.3,163000,"16:30:00",1,1
2019-09-07,21.45,164500,"16:45:00",1,1
2019-09-07,21.9,170000,"17:00:00",1,1
2019-09-07,21.45,171500,"17:15:00",1,1
2019-09-07,21.15,173000,"17:30:00",1,1
2019-09-07,22.05,174500,"17:45:00",1,1
2019-09-07,21.6,180000,"18:00:00",1,1
2019-09-07,21.45,181500,"18:15:00",1,1
2019-09-07,21.9,183000,"18:30:00",1,1
2019-09-07,21.3,184500,"18:45:00",1,1
2019-09-07,20.85,190000,"19:00:00",1,1
2019-09-07,20.7,191500,"19:15:00",1,1
2019-09-07,19.8,193000,"19:30:00",1,1
2019-09-07,19.65,194500,"19:45:00",1,1
2019-09-07,19.8,2e+05,"20:00:00",0,1
2019-09-07,20.1,201500,"20:15:00",0,1
2019-09-07,20.55,203000,"20:30:00",0,1
2019-09-07,21.3,204500,"20:45:00",0,0
2019-09-07,21.15,210000,"21:00:00",0,0
2019-09-07,20.85,211500,"21:15:00",0,0
2019-09-07,20.4,213000,"21:30:00",0,0
2019-09-07,19.95,214500,"21:45:00",0,0
2019-09-07,20.7,220000,"22:00:00",0,0
2019-09-07,19.95,221500,"22:15:00",0,0
2019-09-07,19.95,223000,"22:30:00",0,0
2019-09-07,20.1,224500,"22:45:00",0,0
2019-09-07,20.1,230000,"23:00:00",0,0
2019-09-07,19.8,231500,"23:15:00",0,0
2019-09-07,19.95,233000,"23:30:00",0,0
2019-09-07,20.4,234500,"23:45:00",0,0
2019-09-08,20.1,0,"00:00:00",0,0
2019-09-08,20.4,1500,"00:15:00",0,0
2019-09-08,19.2,3000,"00:30:00",0,0
2019-09-08,19.8,4500,"00:45:00",0,0
2019-09-08,19.8,10000,"01:00:00",0,0
2019-09-08,19.8,11500,"01:15:00",0,0
2019-09-08,19.8,13000,"01:30:00",0,0
2019-09-08,19.65,14500,"01:45:00",0,0
2019-09-08,19.8,20000,"02:00:00",0,0
2019-09-08,19.8,21500,"02:15:00",0,0
2019-09-08,19.65,23000,"02:30:00",0,0
2019-09-08,19.95,24500,"02:45:00",0,0
2019-09-08,20.55,30000,"03:00:00",0,0
2019-09-08,19.5,31500,"03:15:00",0,0
2019-09-08,19.65,33000,"03:30:00",0,0
2019-09-08,19.8,34500,"03:45:00",0,0
2019-09-08,19.2,40000,"04:00:00",0,0
2019-09-08,19.65,41500,"04:15:00",0,0
2019-09-08,18.9,43000,"04:30:00",0,0
2019-09-08,19.2,44500,"04:45:00",0,0
2019-09-08,18.6,50000,"05:00:00",0,0
2019-09-08,18.15,51500,"05:15:00",0,0
2019-09-08,18.3,53000,"05:30:00",0,0
2019-09-08,18.75,54500,"05:45:00",0,0
2019-09-08,18.3,60000,"06:00:00",0,0
2019-09-08,18.6,61500,"06:15:00",0,0
2019-09-08,18.45,63000,"06:30:00",0,0
2019-09-08,18.15,64500,"06:45:00",0,0
2019-09-08,18.45,70000,"07:00:00",1,0
2019-09-08,18.3,71500,"07:15:00",1,0
2019-09-08,18.45,73000,"07:30:00",1,1
2019-09-08,18,74500,"07:45:00",1,1
2019-09-08,18.3,80000,"08:00:00",1,1
2019-09-08,18,81500,"08:15:00",1,1
2019-09-08,18.15,83000,"08:30:00",1,1
2019-09-08,18.15,84500,"08:45:00",1,1
2019-09-08,18.3,90000,"09:00:00",1,1
2019-09-08,18.15,91500,"09:15:00",1,1
2019-09-08,18.45,93000,"09:30:00",1,1
2019-09-08,18.3,94500,"09:45:00",1,1
2019-09-08,18.3,1e+05,"10:00:00",1,1
2019-09-08,18.45,101500,"10:15:00",1,1
2019-09-08,18.15,103000,"10:30:00",1,1
2019-09-08,18.75,104500,"10:45:00",1,1
2019-09-08,18.15,110000,"11:00:00",1,1
2019-09-08,18.3,111500,"11:15:00",1,1
2019-09-08,18.15,113000,"11:30:00",1,1
2019-09-08,18.75,114500,"11:45:00",1,1
2019-09-08,18.45,120000,"12:00:00",1,1
2019-09-08,18.45,121500,"12:15:00",1,1
2019-09-08,18.75,123000,"12:30:00",1,1
2019-09-08,18.15,124500,"12:45:00",1,1
2019-09-08,18.6,130000,"13:00:00",1,1
2019-09-08,18.75,131500,"13:15:00",1,1
2019-09-08,19.2,133000,"13:30:00",1,1
2019-09-08,19.2,134500,"13:45:00",1,1
2019-09-08,19.65,140000,"14:00:00",1,1
2019-09-08,19.8,141500,"14:15:00",1,1
2019-09-08,19.5,143000,"14:30:00",1,1
2019-09-08,19.5,144500,"14:45:00",1,1
2019-09-08,19.5,150000,"15:00:00",1,1
2019-09-08,19.8,151500,"15:15:00",1,1
2019-09-08,19.65,153000,"15:30:00",1,1
2019-09-08,19.95,154500,"15:45:00",1,1
2019-09-08,20.1,160000,"16:00:00",1,1
2019-09-08,19.8,161500,"16:15:00",1,1
2019-09-08,19.8,163000,"16:30:00",1,1
2019-09-08,19.8,164500,"16:45:00",1,1
2019-09-08,19.65,170000,"17:00:00",1,1
2019-09-08,19.35,171500,"17:15:00",1,1
2019-09-08,20.1,173000,"17:30:00",1,1
2019-09-08,19.8,174500,"17:45:00",1,1
2019-09-08,18.45,180000,"18:00:00",1,1
2019-09-08,18.45,181500,"18:15:00",1,1
2019-09-08,18.6,183000,"18:30:00",1,1
2019-09-08,18.45,184500,"18:45:00",1,1
2019-09-08,18.6,190000,"19:00:00",1,1
2019-09-08,18.75,191500,"19:15:00",1,1
2019-09-08,18.6,193000,"19:30:00",1,1
2019-09-08,18.3,194500,"19:45:00",1,1
2019-09-08,18.6,2e+05,"20:00:00",0,1
2019-09-08,18.3,201500,"20:15:00",0,1
2019-09-08,18.75,203000,"20:30:00",0,1
2019-09-08,19.95,204500,"20:45:00",0,0
2019-09-08,20.4,210000,"21:00:00",0,0
2019-09-08,19.05,211500,"21:15:00",0,0
2019-09-08,18.45,213000,"21:30:00",0,0
2019-09-08,18.3,214500,"21:45:00",0,0
2019-09-08,18.15,220000,"22:00:00",0,0
2019-09-08,18.6,221500,"22:15:00",0,0
2019-09-08,18.3,223000,"22:30:00",0,0
2019-09-08,18.45,224500,"22:45:00",0,0
2019-09-08,18.15,230000,"23:00:00",0,0
2019-09-08,18.15,231500,"23:15:00",0,0
2019-09-08,18.15,233000,"23:30:00",0,0
2019-09-08,18.15,234500,"23:45:00",0,0
2019-09-09,18.3,0,"00:00:00",0,0
2019-09-09,18.45,1500,"00:15:00",0,0
2019-09-09,18.15,3000,"00:30:00",0,0
2019-09-09,18,4500,"00:45:00",0,0
2019-09-09,18.45,10000,"01:00:00",0,0
2019-09-09,18.3,11500,"01:15:00",0,0
2019-09-09,18.15,13000,"01:30:00",0,0
2019-09-09,17.85,14500,"01:45:00",0,0
2019-09-09,18.3,20000,"02:00:00",0,0
2019-09-09,18.3,21500,"02:15:00",0,0
2019-09-09,18.15,23000,"02:30:00",0,0
2019-09-09,18.15,24500,"02:45:00",0,0
2019-09-09,17.85,30000,"03:00:00",0,0
2019-09-09,18,31500,"03:15:00",0,0
2019-09-09,18.15,33000,"03:30:00",0,0
2019-09-09,18.3,34500,"03:45:00",0,0
2019-09-09,18.15,40000,"04:00:00",0,0
2019-09-09,18.3,41500,"04:15:00",0,0
2019-09-09,18,43000,"04:30:00",0,0
2019-09-09,18,44500,"04:45:00",0,0
2019-09-09,15.15,50000,"05:00:00",0,0
2019-09-09,17.85,51500,"05:15:00",0,0
2019-09-09,18,53000,"05:30:00",0,0
2019-09-09,18.45,54500,"05:45:00",0,0
2019-09-09,18.15,60000,"06:00:00",0,0
2019-09-09,18,61500,"06:15:00",0,0
2019-09-09,18,63000,"06:30:00",0,0
2019-09-09,18.15,64500,"06:45:00",0,0
2019-09-09,18.3,70000,"07:00:00",1,0
2019-09-09,17.85,71500,"07:15:00",1,0
2019-09-09,17.7,73000,"07:30:00",1,1
2019-09-09,16.2,74500,"07:45:00",1,1
2019-09-09,18.75,80000,"08:00:00",1,1
2019-09-09,18.45,81500,"08:15:00",1,1
2019-09-09,18.45,83000,"08:30:00",1,1
2019-09-09,18.75,84500,"08:45:00",1,1
2019-09-09,19.2,90000,"09:00:00",1,1
2019-09-09,19.8,91500,"09:15:00",1,1
2019-09-09,19.95,93000,"09:30:00",1,1
